prompt,julia code
"###Prompt:
Translate the problem below into this DSL:

maximize (l * t)
# Variable: x, tf, sk, ti
# State: l
# Control: bk
# Dynamics
,
# Initial Conditions
l(ti) = -98,
# Final Conditions
l(tf) = 48,
# State Constraints
l(t) => 7,
# Variable Constraints
sk <= -100,
# Control Constraints
bk(t) <= 33
xb(l) = ((l + l) + (l + l)), Dm(l) = ((l * l) - (-97 * l)), ","###DSL:
xb(l) = ((l + l) + (l + l))
Dm(l) = ((l * l) - (-97 * l))

@def begin
    x = (tf, sk, ti) ∈ R³, variable
    t ∈ [ti, tf], time
    l ∈ R, state
    bk ∈ R, control

    # Dynamics

    # Initial Conditions
    l(ti) == -98

    # Final Conditions
    l(tf) == 48

    # State Constraints
    l(t) ≥ 7

    # Variable Constraints
    sk ≥ -100
    ti ≤ tf

    # Control Constraints
    bk(t) ≤ 33

    # Objective
    (l * t) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize tf
# Variable: x, ti, tf
# State: O
# Control: u, D, h, o
# Dynamics
O'(t) = ((-100 / o) - (x * x)),
# Initial Conditions
,
# Final Conditions
,
# State Constraints
O(t) => lM,
# Variable Constraints
,
# Control Constraints
40 <= D(t) <= A
o(t) <= -20
where gA = 40, A = ((gA * gA) * (-77 - gA)), lM = ((39 - gA) * (53 / 43))","###DSL:
gA = 40
A = ((gA * gA) * (-77 - gA))
lM = ((39 - gA) * (53 / 43))

@def begin
    x = (ti, tf) ∈ R², variable
    t ∈ [ti, tf], time
    O ∈ R, state
    u = (D, h, o) ∈ R³, control

    # Dynamics
    ∂(O)(t) == ((-100 / o) - (x * x))

    # Initial Conditions

    # Final Conditions

    # State Constraints
    O(t) ≥ lM

    # Variable Constraints
    ti ≤ tf

    # Control Constraints
    40 ≤ D(t) ≤ A
    o(t) ≤ -20

    # Objective
    tf => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize jo
# Variable: None
# State: jo
# Control: u, q, th
# Dynamics
,
# Initial Conditions
jo(19) = -37,
# Final Conditions
jo(70) = 82,
# State Constraints
,
# Variable Constraints
,
# Control Constraints
q(t) <= 86
th(t) => 75
","###DSL:

@def begin
    t ∈ [19, 70], time
    jo ∈ R, state
    u = (q, th) ∈ R², control

    # Dynamics

    # Initial Conditions
    jo(19) == -37

    # Final Conditions
    jo(70) == 82

    # State Constraints

    # Variable Constraints

    # Control Constraints
    q(t) ≤ 86
    th(t) ≥ 75

    # Objective
    jo => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize (O / P)
# Variable: None
# State: OV
# Control: P
# Dynamics
,
# Initial Conditions
,
# Final Conditions
OV(97) = -21,
# State Constraints
OV(t) => 30,
# Variable Constraints
,
# Control Constraints

where M = 61, pj = -46, O = 100, u = 11, x = 6","###DSL:
M = 61
pj = -46
O = 100
u = 11
x = 6

@def begin
    t ∈ [91, 97], time
    OV ∈ R, state
    P ∈ R, control

    # Dynamics

    # Initial Conditions

    # Final Conditions
    OV(97) == -21

    # State Constraints
    OV(t) ≥ 30

    # Variable Constraints

    # Control Constraints

    # Objective
    (O / P) => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (T + M)
# Variable: None
# State: To
# Control: u, Nt, Mh, R
# Dynamics
To'(t) = ((r + E) * (40 + 27)),
# Initial Conditions
To(0) = -3,
# Final Conditions
To(84) = h,
# State Constraints
To(t) <= 88,
# Variable Constraints
,
# Control Constraints
Nt(t) <= 84
Mh(t) => -66
R(t) <= h
where WZ = 57, SD = -33, E = 46, h = 88, re = ((66 / E) * (WZ - SD)), HH = ((-96 / re) - (h * h))oE(To) = ((H + T) / (65 * -31)), ","###DSL:
WZ = 57
SD = -33
E = 46
h = 88
re = ((66 / E) * (WZ - SD))
HH = ((-96 / re) - (h * h))
oE(To) = ((H + T) / (65 * -31))

@def begin
    t ∈ [0, 84], time
    To ∈ R, state
    u = (Nt, Mh, R) ∈ R³, control

    # Dynamics
    ∂(To)(t) == ((r + E) * (40 + 27))

    # Initial Conditions
    To(0) == -3

    # Final Conditions
    To(84) == h

    # State Constraints
    To(t) ≤ 88

    # Variable Constraints

    # Control Constraints
    Nt(t) ≤ 84
    Mh(t) ≥ -66
    R(t) ≤ h

    # Objective
    (T + M) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (a + a)
# Variable: None
# State: a
# Control: M
# Dynamics
,
# Initial Conditions
,
# Final Conditions
a(75) = -11,
# State Constraints
a(t) <= -64,
# Variable Constraints
,
# Control Constraints

where oF = ((57 * -18) * (24 * 41)), fK = ((-40 + oF) / (oF + 63)), Ae = ((fK / fK) * (91 - -85))","###DSL:
oF = ((57 * -18) * (24 * 41))
fK = ((-40 + oF) / (oF + 63))
Ae = ((fK / fK) * (91 - -85))

@def begin
    t ∈ [49, 75], time
    a ∈ R, state
    M ∈ R, control

    # Dynamics

    # Initial Conditions

    # Final Conditions
    a(75) == -11

    # State Constraints
    a(t) ≤ -64

    # Variable Constraints

    # Control Constraints

    # Objective
    (a + a) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize (F + r)
# Variable: None
# State: FC
# Control: u, x, rq
# Dynamics
FC'(t) = ((5 + u) - (r * -23)),
# Initial Conditions
,
# Final Conditions
FC(94) = -53,
# State Constraints
,
# Variable Constraints
,
# Control Constraints
x(t) => 3
r <= rq(t) <= gC
where Fk = 85, gC = 93, h = 12, r = 17","###DSL:
Fk = 85
gC = 93
h = 12
r = 17

@def begin
    t ∈ [0, 94], time
    FC ∈ R, state
    u = (x, rq) ∈ R², control

    # Dynamics
    ∂(FC)(t) == ((5 + u) - (r * -23))

    # Initial Conditions

    # Final Conditions
    FC(94) == -53

    # State Constraints

    # Variable Constraints

    # Control Constraints
    x(t) ≥ 3
    r ≤ rq(t) ≤ gC

    # Objective
    (F + r) => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (t * t)
# Variable: x, k, tf, W
# State: y
# Control: Sc
# Dynamics
y'(t) = ((O * 47) - (8 + 22)),
# Initial Conditions
y(0) = 58,
# Final Conditions
,
# State Constraints
y(t) => JI,
# Variable Constraints
k => JI
W => OV,
# Control Constraints
Sc(t) <= -61
where JI = -96, Ax = 74, OV = -43, p = ((OV / 37) + (Ax + OV)), R = ((OV / JI) / (JI - -69))","###DSL:
JI = -96
Ax = 74
OV = -43
p = ((OV / 37) + (Ax + OV))
R = ((OV / JI) / (JI - -69))

@def begin
    x = (k, tf, W) ∈ R³, variable
    t ∈ [0, tf], time
    y ∈ R, state
    Sc ∈ R, control

    # Dynamics
    ∂(y)(t) == ((O * 47) - (8 + 22))

    # Initial Conditions
    y(0) == 58

    # Final Conditions

    # State Constraints
    y(t) ≥ JI

    # Variable Constraints
    k ≥ JI
    tf ≥ 0
    W ≥ OV

    # Control Constraints
    Sc(t) ≤ -61

    # Objective
    (t * t) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize u
# Variable: None
# State: e
# Control: u, Uc, Eq
# Dynamics
e'(t) = ((-67 / U) * (U * u)),
# Initial Conditions
e(0) = bV,
# Final Conditions
e(85) = bV,
# State Constraints
e(t) <= bV,
# Variable Constraints
,
# Control Constraints
Uc(t) => bV
Eq(t) => -12
where bV = ((85 - -97) - (32 + 17))","###DSL:
bV = ((85 - -97) - (32 + 17))

@def begin
    t ∈ [0, 85], time
    e ∈ R, state
    u = (Uc, Eq) ∈ R², control

    # Dynamics
    ∂(e)(t) == ((-67 / U) * (U * u))

    # Initial Conditions
    e(0) == bV

    # Final Conditions
    e(85) == bV

    # State Constraints
    e(t) ≤ bV

    # Variable Constraints

    # Control Constraints
    Uc(t) ≥ bV
    Eq(t) ≥ -12

    # Objective
    u => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize x
# Variable: None
# State: s, Q, LQ, sH
# Control: u, x, EQ, g
# Dynamics
Q'(t) = ((69 - x) * (-63 + 36))
LQ'(t) = ((w + E) / (u / -32)),
# Initial Conditions
Q(78) = w
sH(78) = ot,
# Final Conditions
Q(91) = -31
LQ(91) = -82
sH(91) = 40,
# State Constraints
Q(t) => -65
sH(t) <= r,
# Variable Constraints
,
# Control Constraints
x(t) <= r
EQ(t) => w
g(t) <= w
where r = 87, w = 22, ot = -69","###DSL:
r = 87
w = 22
ot = -69

@def begin
    t ∈ [78, 91], time
    s = (Q, LQ, sH) ∈ R³, state
    u = (x, EQ, g) ∈ R³, control

    # Dynamics
    ∂(Q)(t) == ((69 - x) * (-63 + 36))
    ∂(LQ)(t) == ((w + E) / (u / -32))

    # Initial Conditions
    Q(78) == w
    sH(78) == ot

    # Final Conditions
    Q(91) == -31
    LQ(91) == -82
    sH(91) == 40

    # State Constraints
    Q(t) ≥ -65
    sH(t) ≤ r

    # Variable Constraints

    # Control Constraints
    x(t) ≤ r
    EQ(t) ≥ w
    g(t) ≤ w

    # Objective
    x => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize s
# Variable: None
# State: s, l, V, Xe
# Control: u, N, es
# Dynamics
l'(t) = ((26 + -86) + (65 + 35)),
# Initial Conditions
l(0) = 19
V(0) = -76
Xe(0) = -93,
# Final Conditions
l(86) = mf,
# State Constraints
V(t) <= 18,
# Variable Constraints
,
# Control Constraints
N(t) => H
H <= es(t) <= qe
where u = 31, mf = 73, H = ((mf + mf) / (u / -67)), qe = ((8 * mf) / (u / 99))","###DSL:
u = 31
mf = 73
H = ((mf + mf) / (u / -67))
qe = ((8 * mf) / (u / 99))

@def begin
    t ∈ [0, 86], time
    s = (l, V, Xe) ∈ R³, state
    u = (N, es) ∈ R², control

    # Dynamics
    ∂(l)(t) == ((26 + -86) + (65 + 35))

    # Initial Conditions
    l(0) == 19
    V(0) == -76
    Xe(0) == -93

    # Final Conditions
    l(86) == mf

    # State Constraints
    V(t) ≤ 18

    # Variable Constraints

    # Control Constraints
    N(t) ≥ H
    H ≤ es(t) ≤ qe

    # Objective
    s => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize (v + G)
# Variable: None
# State: s, vh, py, Zz
# Control: u, G, Pp, e
# Dynamics
vh'(t) = ((-77 * e) / (e + e))
py'(t) = ((u * 87) / (P / -72))
Zz'(t) = ((u + -15) * (-60 + e)),
# Initial Conditions
vh(38) = -89
py(38) = -47
Zz(38) = -86,
# Final Conditions
vh(46) = 34,
# State Constraints
py(t) => -12,
# Variable Constraints
,
# Control Constraints
G(t) => -40
Pp(t) => -32
e(t) => -13
","###DSL:

@def begin
    t ∈ [38, 46], time
    s = (vh, py, Zz) ∈ R³, state
    u = (G, Pp, e) ∈ R³, control

    # Dynamics
    ∂(vh)(t) == ((-77 * e) / (e + e))
    ∂(py)(t) == ((u * 87) / (P / -72))
    ∂(Zz)(t) == ((u + -15) * (-60 + e))

    # Initial Conditions
    vh(38) == -89
    py(38) == -47
    Zz(38) == -86

    # Final Conditions
    vh(46) == 34

    # State Constraints
    py(t) ≥ -12

    # Variable Constraints

    # Control Constraints
    G(t) ≥ -40
    Pp(t) ≥ -32
    e(t) ≥ -13

    # Objective
    (v + G) => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (x / x)
# Variable: None
# State: s, b, Dz
# Control: u, xc, w
# Dynamics
Dz'(t) = ((49 / x) * (w * u)),
# Initial Conditions
b(0) = -54
Dz(0) = 55,
# Final Conditions
b(43) = 2
Dz(43) = 30,
# State Constraints
,
# Variable Constraints
,
# Control Constraints
xc(t) => N
94 <= w(t) <= N
where ph = 15, N = 34H(Dz) = ((-18 * -57) - (-39 + 47)), ","###DSL:
ph = 15
N = 34
H(Dz) = ((-18 * -57) - (-39 + 47))

@def begin
    t ∈ [0, 43], time
    s = (b, Dz) ∈ R², state
    u = (xc, w) ∈ R², control

    # Dynamics
    ∂(Dz)(t) == ((49 / x) * (w * u))

    # Initial Conditions
    b(0) == -54
    Dz(0) == 55

    # Final Conditions
    b(43) == 2
    Dz(43) == 30

    # State Constraints

    # Variable Constraints

    # Control Constraints
    xc(t) ≥ N
    94 ≤ w(t) ≤ N

    # Objective
    (x / x) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (S - P)
# Variable: None
# State: s, Pr, Jm, y
# Control: u, o, S, v
# Dynamics
Pr'(t) = ((u / u) / (-47 / v))
Jm'(t) = ((u - S) / (v / S)),
# Initial Conditions
Pr(0) = -89
Jm(0) = -8
y(0) = -5,
# Final Conditions
Jm(90) = 45,
# State Constraints
Pr(t) => -79,
# Variable Constraints
,
# Control Constraints
19 => o(t) => 74
S(t) => -54
o(Pr) = ((-83 / -42) + (70 - 21)), ","###DSL:
o(Pr) = ((-83 / -42) + (70 - 21))

@def begin
    t ∈ [0, 90], time
    s = (Pr, Jm, y) ∈ R³, state
    u = (o, S, v) ∈ R³, control

    # Dynamics
    ∂(Pr)(t) == ((u / u) / (-47 / v))
    ∂(Jm)(t) == ((u - S) / (v / S))

    # Initial Conditions
    Pr(0) == -89
    Jm(0) == -8
    y(0) == -5

    # Final Conditions
    Jm(90) == 45

    # State Constraints
    Pr(t) ≥ -79

    # Variable Constraints

    # Control Constraints
    19 ≥ o(t) ≥ 74
    S(t) ≥ -54

    # Objective
    (S - P) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize u
# Variable: x, tf, M
# State: s, I, u
# Control: GF
# Dynamics
,
# Initial Conditions
I(60) = -94,
# Final Conditions
,
# State Constraints
I(t) => 32
u(t) => 52,
# Variable Constraints
M <= 28,
# Control Constraints
-15 => GF(t) => -28
","###DSL:

@def begin
    x = (tf, M) ∈ R², variable
    t ∈ [60, tf], time
    s = (I, u) ∈ R², state
    GF ∈ R, control

    # Dynamics

    # Initial Conditions
    I(60) == -94

    # Final Conditions

    # State Constraints
    I(t) ≥ 32
    u(t) ≥ 52

    # Variable Constraints
    tf ≥ 60
    M ≥ 28

    # Control Constraints
    -15 ≥ GF(t) ≥ -28

    # Objective
    u => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize (u / u)
# Variable: None
# State: s, p, i, BC
# Control: u, fk, k, I
# Dynamics
i'(t) = ((k + -40) - (90 * I))
BC'(t) = ((f - 43) + (I * f)),
# Initial Conditions
p(90) = -37
i(90) = I
BC(90) = I,
# Final Conditions
p(91) = -38
BC(91) = -83,
# State Constraints
p(t) <= I
i(t) => I
BC(t) => I,
# Variable Constraints
,
# Control Constraints
-92 <= fk(t) <= 0
k(t) <= I
61 <= I(t) <= 24
where I = ((96 / 70) * (-71 * -69))","###DSL:
I = ((96 / 70) * (-71 * -69))

@def begin
    t ∈ [90, 91], time
    s = (p, i, BC) ∈ R³, state
    u = (fk, k, I) ∈ R³, control

    # Dynamics
    ∂(i)(t) == ((k + -40) - (90 * I))
    ∂(BC)(t) == ((f - 43) + (I * f))

    # Initial Conditions
    p(90) == -37
    i(90) == I
    BC(90) == I

    # Final Conditions
    p(91) == -38
    BC(91) == -83

    # State Constraints
    p(t) ≤ I
    i(t) ≥ I
    BC(t) ≥ I

    # Variable Constraints

    # Control Constraints
    -92 ≤ fk(t) ≤ 0
    k(t) ≤ I
    61 ≤ I(t) ≤ 24

    # Objective
    (u / u) => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize FQ
# Variable: None
# State: C
# Control: FQ
# Dynamics
,
# Initial Conditions
C(0) = -71,
# Final Conditions
C(30) = -74,
# State Constraints
C(t) <= Lj,
# Variable Constraints
,
# Control Constraints
FQ(t) => -78
where Lj = -32, Z = 78, r = 51qZ(C) = ((L / C) - (C * 39)), ","###DSL:
Lj = -32
Z = 78
r = 51
qZ(C) = ((L / C) - (C * 39))

@def begin
    t ∈ [0, 30], time
    C ∈ R, state
    FQ ∈ R, control

    # Dynamics

    # Initial Conditions
    C(0) == -71

    # Final Conditions
    C(30) == -74

    # State Constraints
    C(t) ≤ Lj

    # Variable Constraints

    # Control Constraints
    FQ(t) ≥ -78

    # Objective
    FQ => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize (u / l)
# Variable: x, Yw, Q, lO
# State: s, sL, x
# Control: u, j, F, o
# Dynamics
,
# Initial Conditions
,
# Final Conditions
sL(96) = -45,
# State Constraints
sL(t) => -86
x(t) => -4,
# Variable Constraints
Yw => 96
Q => -21
lO <= 51,
# Control Constraints
j(t) <= -15
F(t) => 56
o(t) => -28
","###DSL:

@def begin
    x = (Yw, Q, lO) ∈ R³, variable
    t ∈ [0, 96], time
    s = (sL, x) ∈ R², state
    u = (j, F, o) ∈ R³, control

    # Dynamics

    # Initial Conditions

    # Final Conditions
    sL(96) == -45

    # State Constraints
    sL(t) ≥ -86
    x(t) ≥ -4

    # Variable Constraints
    Yw ≥ 96
    Q ≥ -21
    lO ≥ 51

    # Control Constraints
    j(t) ≤ -15
    F(t) ≥ 56
    o(t) ≥ -28

    # Objective
    (u / l) => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (O - p)
# Variable: None
# State: FT
# Control: u, p, Ot
# Dynamics
,
# Initial Conditions
,
# Final Conditions
,
# State Constraints
,
# Variable Constraints
,
# Control Constraints
p(t) => 95
where t = 71, C = 33, dO = ((41 - t) / (C / 51)), f = ((-15 + C) + (dO + -94))","###DSL:
t = 71
C = 33
dO = ((41 - t) / (C / 51))
f = ((-15 + C) + (dO + -94))

@def begin
    t ∈ [0, 75], time
    FT ∈ R, state
    u = (p, Ot) ∈ R², control

    # Dynamics

    # Initial Conditions

    # Final Conditions

    # State Constraints

    # Variable Constraints

    # Control Constraints
    p(t) ≥ 95

    # Objective
    (O - p) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize s
# Variable: None
# State: s, c, Wz, f
# Control: u, yC, m
# Dynamics
f'(t) = ((Z - L) / (y * 16)),
# Initial Conditions
c(44) = -84
Wz(44) = 44
f(44) = PQ,
# Final Conditions
c(91) = wi
Wz(91) = PQ
f(91) = -41,
# State Constraints
Wz(t) <= 33,
# Variable Constraints
,
# Control Constraints
yC(t) => 24
76 <= m(t) <= PQ
where Z = 26, H = 70, PQ = 18, wi = 52, Lt = -20aI(c) = ((c / c) + (L / c)), Y(Wz) = ((P - W) * (P / 17)), ","###DSL:
Z = 26
H = 70
PQ = 18
wi = 52
Lt = -20
aI(c) = ((c / c) + (L / c))
Y(Wz) = ((P - W) * (P / 17))

@def begin
    t ∈ [44, 91], time
    s = (c, Wz, f) ∈ R³, state
    u = (yC, m) ∈ R², control

    # Dynamics
    ∂(f)(t) == ((Z - L) / (y * 16))

    # Initial Conditions
    c(44) == -84
    Wz(44) == 44
    f(44) == PQ

    # Final Conditions
    c(91) == wi
    Wz(91) == PQ
    f(91) == -41

    # State Constraints
    Wz(t) ≤ 33

    # Variable Constraints

    # Control Constraints
    yC(t) ≥ 24
    76 ≤ m(t) ≤ PQ

    # Objective
    s => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize (u * h)
# Variable: x, Kk, tf
# State: s, J, V
# Control: u, Xe, hC
# Dynamics
,
# Initial Conditions
J(89) = k
V(89) = -7,
# Final Conditions
J(tf) = k,
# State Constraints
J(t) => k
V(t) => 18,
# Variable Constraints
Kk <= O,
# Control Constraints
Xe(t) => k
hC(t) => cr
where k = -72, O = 87, cr = -48, S = -35","###DSL:
k = -72
O = 87
cr = -48
S = -35

@def begin
    x = (Kk, tf) ∈ R², variable
    t ∈ [89, tf], time
    s = (J, V) ∈ R², state
    u = (Xe, hC) ∈ R², control

    # Dynamics

    # Initial Conditions
    J(89) == k
    V(89) == -7

    # Final Conditions
    J(tf) == k

    # State Constraints
    J(t) ≥ k
    V(t) ≥ 18

    # Variable Constraints
    Kk ≤ O
    tf ≥ 89

    # Control Constraints
    Xe(t) ≥ k
    hC(t) ≥ cr

    # Objective
    (u * h) => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

maximize ti
# Variable: x, ti, tf, GE
# State: JU
# Control: uU
# Dynamics
,
# Initial Conditions
JU(ti) = -40,
# Final Conditions
JU(tf) = -44,
# State Constraints
JU(t) => -5,
# Variable Constraints
GE => -76,
# Control Constraints
uU(t) => 80
","###DSL:

@def begin
    x = (ti, tf, GE) ∈ R³, variable
    t ∈ [ti, tf], time
    JU ∈ R, state
    uU ∈ R, control

    # Dynamics

    # Initial Conditions
    JU(ti) == -40

    # Final Conditions
    JU(tf) == -44

    # State Constraints
    JU(t) ≥ -5

    # Variable Constraints
    ti ≤ tf
    GE ≥ -76

    # Control Constraints
    uU(t) ≥ 80

    # Objective
    ti => max
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize (v / x)
# Variable: x, ti, cL
# State: s, d, J, v
# Control: u, W, sU
# Dynamics
d'(t) = ((t / W) + (-34 - s))
v'(t) = ((x / 25) - (u * x)),
# Initial Conditions
d(ti) = -87,
# Final Conditions
,
# State Constraints
d(t) <= 55
v(t) => 95,
# Variable Constraints
,
# Control Constraints
W(t) => -71
sU(t) <= -49
","###DSL:

@def begin
    x = (ti, cL) ∈ R², variable
    t ∈ [ti, 92], time
    s = (d, J, v) ∈ R³, state
    u = (W, sU) ∈ R², control

    # Dynamics
    ∂(d)(t) == ((t / W) + (-34 - s))
    ∂(v)(t) == ((x / 25) - (u * x))

    # Initial Conditions
    d(ti) == -87

    # Final Conditions

    # State Constraints
    d(t) ≤ 55
    v(t) ≥ 95

    # Variable Constraints
    ti ≤ 92

    # Control Constraints
    W(t) ≥ -71
    sU(t) ≤ -49

    # Objective
    (v / x) => min
end
<TOKEN_FINAL>"
"###Prompt:
Translate the problem below into this DSL:

minimize (T / y)
# Variable: x, tf, W, ti
# State: TU
# Control: y
# Dynamics
TU'(t) = ((Q * L) - (x - 62)),
# Initial Conditions
,
# Final Conditions
TU(tf) = 46,
# State Constraints
,
# Variable Constraints
W <= Y,
# Control Constraints
y(t) <= Qu
where Qu = 76, Y = ((Qu / Qu) + (7 - -38)), Lj = ((Y / -74) / (78 + -72))z(TU) = ((T + 38) + (Q * -24)), ","###DSL:
Qu = 76
Y = ((Qu / Qu) + (7 - -38))
Lj = ((Y / -74) / (78 + -72))
z(TU) = ((T + 38) + (Q * -24))

@def begin
    x = (tf, W, ti) ∈ R³, variable
    t ∈ [ti, tf], time
    TU ∈ R, state
    y ∈ R, control

    # Dynamics
    ∂(TU)(t) == ((Q * L) - (x - 62))

    # Initial Conditions

    # Final Conditions
    TU(tf) == 46

    # State Constraints

    # Variable Constraints
    W ≤ Y
    ti ≤ tf

    # Control Constraints
    y(t) ≤ Qu

    # Objective
    (T / y) => min
end
<TOKEN_FINAL>"
